A11:Subject Knowledge,A12:Teaching Methods – Theoretical Knowledge,A13:Teaching Methods – Practical Application,A14:Information Literacy and Management,A15:Languages,A16:Academic Literacy and Numeracy,A21:Analyzing,A22:Synthesizing,A23:Critical Thinking,A24:Evaluating,A25:Problem Solving,A31:Inquiring Mind,A32:Intellectual Insight,A33:Innovation,A34:Argument Construction,B11:Enthusiasm,B12:Perseverance,B13:Integrity,B14:Responsibility,B21:Preparation and Prioritization,B22:Commitment to Teaching,B23:Time Management,B24:Responsiveness to Change,B31:Continuing Professional Development,B32:Student Feedback,B33:Networking,B34:Reputation and Esteem,"C11:Ethics, Principles, and Sustainability",C12:Intellectual Property Rights and Copyright,C21:Research Strategy,C31:Income and Funding Generation,D11:Team Working,D12:People Management,D13:Supervision,D14:Mentoring,D15:Influence and Leadership,D16:Collaboration,D17:Equality and Diversity,D21:Communication Methods,D22:Communication Media,D23:Publication,D31:Teaching,D32:Policy,FDP_need
2.124699796,1.059191932,2.780190981,2.991530166,8.692166694,1.967800241,1.735259955,6.916979967,1.432917572,4.453868857,1.748744264,2.569865544,6.64418988,5.704349452,9.798705041,7.479112461,5.700864153,4.108396218,6.239537308,9.297971973,7.305148952,7.771815383,1.362023391,2.642707417,9.438546031,8.578842773,6.177436223,9.367922421,2.233792289,2.582682338,7.802099359,5.880470508,9.059621255,2.705270422,3.988407495,5.475128376,9.504799468,3.910275609,1.099123417,2.501204207,8.302417492,7.184764008,8.103365904,1
7.676096717,1.289135289,8.553205929,9.179375143,2.703278637,4.560208783,1.084777568,8.605567549,5.189710201,2.688844156,3.728291906,9.699461773,5.637368743,5.145417139,1.259457356,6.745473994,8.642316012,3.34925213,1.86014829,5.61475706,3.068615091,7.883292935,8.987788094,3.19836911,8.814113856,3.748853972,3.016007057,4.390368217,6.898811896,1.874127675,8.46306828,1.088350032,6.712665606,1.612226073,9.571912852,1.715291492,8.74864758,6.153304748,6.983862733,3.371936251,1.543600853,6.571050457,2.426277242,1
1.011450864,5.31768569,5.725031769,7.474817979,3.094565109,7.730587919,4.458921351,9.666392185,9.955194363,7.679688262,1.609245942,5.00473568,5.178745344,6.678904961,5.436900979,9.612098413,1.129233499,9.762481252,2.87965415,7.65436956,4.761586084,2.434473673,4.271462479,7.521026489,7.038096943,1.776941494,8.358367861,7.563906367,5.332986264,1.691084136,7.656990392,9.157315659,9.545764664,4.690351538,8.896179091,1.814853509,7.149049187,4.224671379,3.258908972,3.423213178,4.999870447,2.915304056,3.069813108,0
2.4411126,4.406174987,6.871256044,5.066070797,9.613507743,1.317033,1.943820226,6.626517201,9.876263369,5.906765043,7.794298873,4.807803592,5.478841208,5.064500265,9.321378993,9.45822429,9.749037112,6.179237272,6.494369226,8.716460228,4.624164942,9.965309628,8.432734765,9.065686571,1.534686103,4.397686265,1.050840108,3.772790455,4.59244959,2.15811243,4.817068105,2.685780132,7.805831913,6.702202733,8.628453168,3.841113748,2.253926796,3.878677012,5.774106673,1.473798907,6.225979646,9.780360596,7.217279112,1
3.68757786,6.033517114,8.967891095,1.815068588,8.830576407,4.346540249,3.487497883,4.186948874,4.743209498,7.448674609,8.092543973,9.428800613,4.794766192,3.050218519,7.766620318,3.15082985,5.536046387,9.578543133,5.27409827,5.034047339,4.804747669,1.934555539,2.548146492,5.767507034,7.713895777,6.677494378,1.828623492,3.29782492,7.120832507,7.43566065,9.396891585,4.379095178,1.021112842,2.991141365,6.075467024,4.222296679,7.91192344,3.834397022,6.838769737,9.867112684,5.780648648,8.879500257,4.20141634,1
2.520936447,9.510978711,7.213345223,5.904076478,7.946039906,1.105697536,5.416990242,8.354539346,1.298980432,4.588060134,2.665199164,9.033998504,1.160616179,7.201389464,2.410192556,4.190390366,1.626312664,7.029122055,9.88651458,4.613922483,5.947803564,4.86291412,7.938963526,5.934624873,2.184205931,5.07824582,1.457011582,5.930432571,4.718179969,2.474451877,6.075808248,6.296827624,8.568354326,5.465656776,8.465424577,1.559447944,7.83159012,9.827569597,4.315087795,1.094316841,4.795371987,2.659172881,1.45873146,0
9.376781181,3.096083038,9.556698685,6.123017985,2.672011791,4.445375694,4.294015161,8.340503845,7.974728928,8.444303941,6.611602423,5.084013598,3.123247757,2.271813347,8.134298092,7.443383679,4.918049138,1.917343894,1.666300847,6.605989082,4.262488284,9.393006521,7.549477856,8.90509928,9.162997689,6.171286063,3.447311474,4.424295613,1.261397113,1.374274141,8.428142526,9.343479496,9.320896518,8.835400729,9.436801838,2.069768309,2.631314086,7.689696479,9.610738317,1.945307394,4.190977717,1.188233319,1.243800906,0
1.531350938,9.032898321,3.719809853,6.651210906,6.012502077,2.313087178,9.415787826,2.494273997,1.796670538,5.724747645,7.071238181,5.324694341,2.978933119,5.731901352,2.995324319,6.400518054,5.40164704,3.5426166,1.525092981,4.067070447,3.294615198,1.749533357,8.691015239,5.702302927,4.653544262,2.834882634,9.94328647,5.298684503,4.283448393,7.338179708,5.038674857,8.016556346,7.185133494,4.571344129,1.908254938,2.739621378,8.939870777,8.519156473,7.432622813,2.189988015,3.478622083,7.857369173,9.350154925,1
6.585796288,9.949761011,8.180786006,7.030063794,3.16812164,7.4111841,8.002904479,3.23436554,7.579387072,9.950938492,1.287955454,8.624394979,9.897451888,2.682568459,2.603960725,8.478213601,9.356348737,2.956537484,6.795701973,9.91759686,6.126272032,8.19965245,7.74723655,2.829691513,3.699345035,1.666191524,7.347093294,4.461569811,2.681040296,5.362214265,2.94169984,3.299070743,5.438481816,7.227276277,9.171848746,1.716480236,1.902567197,7.822753584,2.368189362,6.989885558,7.774653583,4.675950405,5.375273446,0
8.88782126,8.365744865,5.494876365,3.448934284,3.149679042,8.685836507,4.803190713,2.743707618,2.872012401,8.777603155,4.958930008,1.54802128,2.797435806,8.949132059,5.328709399,8.235998423,5.082357673,3.521788536,2.045047599,8.072283781,9.457946464,4.473901719,1.093840712,3.258341002,5.785448716,7.29978173,5.017294899,7.294007875,5.689016821,8.788937665,9.679178716,6.509066853,5.179064882,5.067129777,2.215887501,1.723655411,9.966405946,6.389566473,1.227598279,4.225460728,8.419737271,5.22572693,5.576075802,0
4.227306628,2.667732717,4.542966879,4.707739739,8.146335561,4.046466527,2.534745681,5.218935745,9.522523999,8.994704164,7.895510143,9.905998486,9.904541985,3.946686689,5.475401468,6.845085644,7.396283914,8.896616472,4.925611626,1.041099647,4.30587585,7.375908512,9.584823441,5.522712922,9.565282676,8.296112538,7.264026648,7.555185906,3.562093831,7.095793727,6.163904595,3.902822006,1.259003899,9.502122348,4.078947056,1.430208374,4.344466736,6.824858326,1.386888506,8.059106502,1.609637219,7.946080205,1.132199876,1
4.407094418,6.242227726,2.772108509,8.165538617,3.88705422,5.578575047,2.300906183,4.531144046,7.55513273,9.116216469,4.019674748,5.268278116,3.925852663,5.906122706,9.553145564,4.006438504,4.211464717,6.404305886,7.782883772,9.43912712,4.261384515,1.816001225,9.001417744,8.958223778,8.07751174,9.139358563,1.197494063,5.559260633,2.028163708,5.014223449,6.214033748,1.087647092,8.093768991,2.712778752,2.433879326,5.633579242,1.44419651,2.941462388,6.340898412,1.616521215,2.468708497,6.438402836,2.907729736,1
6.044502141,4.696805186,6.970253549,5.496335273,4.293447142,2.129575528,1.690577089,6.085577542,2.661576783,1.802255265,2.078471958,6.926297128,9.994266276,7.365447375,8.646268363,7.36127288,5.563441583,3.447182581,9.906283376,2.494485569,4.5073214,4.798118001,3.32564948,3.117941026,6.247767848,9.627255014,2.870722203,9.029601453,3.041416921,9.131107617,6.638514118,3.628410732,4.665412521,2.96906012,5.01002615,3.577405363,2.202368415,1.344933987,4.992216346,3.630877959,5.553577549,7.33332315,6.412302766,1
7.625374066,4.392446191,7.00696876,2.643294074,3.04190414,1.766220043,5.615712049,2.05417493,8.621705333,5.294365753,1.732393347,2.820963751,3.891066755,6.225312544,2.36217447,9.657458277,8.103458971,1.849686468,4.080368869,4.471390139,3.418219575,8.537094804,2.377154405,1.865148512,8.612304744,2.563025916,9.125955344,1.899937939,3.525988708,4.18560694,2.433741153,2.603788819,1.163359567,1.790312025,7.484135049,1.720158364,8.020000506,8.388297629,7.899017262,3.465356226,7.514868861,3.550310884,2.879887745,0
1.024658277,4.258918604,2.278464857,5.613045567,3.044976774,4.769050821,3.473882074,8.186342678,5.702634021,8.270003303,4.794491854,1.131304364,4.454925128,8.228684249,9.757333924,6.982616587,6.36594873,2.29279484,9.585348116,5.194189319,3.648896541,6.33982741,3.11930068,1.121285589,3.894718749,4.736945067,4.527158504,9.657232768,6.967383828,6.202154374,7.255876062,2.879162721,9.291036728,4.455068288,3.043230981,9.650572336,6.677117446,7.47877476,3.785188962,4.063697474,5.803775791,3.312053941,1.335808007,0
5.207041979,2.620311494,4.619720717,1.771317237,4.860505069,1.158220089,8.619040419,2.728176055,4.419501643,5.9909234,4.912543416,5.321069845,3.425464955,1.799484001,8.514564522,9.601806356,7.491535434,1.423168145,3.800877737,6.0725083,6.212380585,6.240587013,5.863179093,9.043561895,1.665021553,4.289992252,9.287489896,3.613602189,6.088427926,2.904784211,9.379086596,4.659814175,2.140354097,4.155283941,8.663626069,5.04818783,8.987697226,1.865740611,1.364613252,4.33353284,2.884965256,6.008928575,4.617064582,1
9.945354864,3.818486174,7.99457935,8.922400288,1.579625755,1.931108159,8.599369548,1.470831133,1.266510404,1.815651738,1.215466122,9.622727736,4.61547335,8.957675197,8.529754975,4.919269423,5.528235372,4.646943756,7.741155906,2.050309928,1.25005898,2.680702436,9.700104164,9.803646574,4.343791824,8.70341581,7.38009087,3.447674181,1.89326354,5.273398182,2.404739751,5.188603614,4.66061044,9.963974929,8.353283299,5.531163446,1.382582533,7.435185422,6.128755338,5.386070425,3.381759978,7.420342906,8.80655777,1
3.232817767,6.701291957,8.789916313,5.448723683,2.476410193,2.762684423,2.541262066,2.889693514,3.575529148,6.984675034,5.897528206,8.513488253,2.762005611,3.809025141,3.136148277,9.870253269,8.53098728,3.802690256,2.160043663,7.989907479,9.352973821,1.05859222,3.056606222,9.492455248,1.369831873,1.648780953,9.383635937,4.009013045,4.048138077,3.640312183,6.500463771,9.524788084,3.651060799,4.648067432,9.214615623,2.469923901,1.910985009,6.986238712,6.172168681,8.005426392,5.681576366,1.357337804,8.78439113,0
1.462963562,7.748479406,2.648471173,6.58543961,9.483145108,6.49346605,9.087938147,5.242769113,9.83772788,3.630071672,2.256949282,4.55002943,9.265012116,1.422432531,6.733528015,8.937156327,6.177159565,2.999063493,4.639392126,8.475032969,2.083495498,7.053358021,7.649571571,7.15373904,1.488828004,5.278319737,8.351677489,8.754521935,4.550241301,2.301638787,1.296688198,9.723363186,7.814919581,6.521432998,9.642402339,3.658358341,2.394280779,6.413544365,7.741347242,9.145410867,3.857394288,2.618691927,1.308913275,0
2.906455863,7.374009335,6.317629999,9.158003247,7.340485069,8.596580486,2.317659872,8.803598774,8.71735389,6.089208644,3.20813563,8.750614276,5.11270888,4.063730244,6.891808591,6.233570763,2.114649752,1.99064627,6.503223827,1.602159295,3.748977691,8.166604466,8.993827371,3.962969936,1.774215881,6.381770266,7.940450293,6.186531714,5.666840432,1.538577931,4.097038632,3.397973273,1.378320958,9.020954646,7.591373822,1.713777054,6.887434458,5.094389384,2.200945774,2.941987147,5.727452186,9.913827032,2.85094979,1
2.822951867,8.537045013,7.534864549,7.414623792,7.777006311,7.030056896,9.530136105,5.076925734,8.520577707,7.893415685,1.529820738,7.86162004,6.913649224,7.18588359,9.856990197,4.359623277,9.738399785,5.243663779,8.116083491,9.253328045,3.006321189,7.25729008,3.365300993,5.170715119,2.268511423,8.091719738,9.131582284,4.887695805,5.050312142,1.254464264,8.521414607,6.313555717,2.052129878,8.476928226,7.153034623,5.707454731,5.838409702,2.982340491,4.547724159,4.58326612,2.090645839,8.145501516,9.041292061,1
9.245639968,9.563875279,5.986038524,2.68656871,7.781036717,4.223860411,6.215808563,8.427534734,4.329030657,2.063289835,6.084107433,7.796062014,4.212613819,5.432427445,5.885899647,8.272164937,6.495617672,8.362392315,2.432853886,8.661648626,1.963245933,9.515339444,2.914988844,2.432338467,3.299630086,5.121263157,2.433591713,9.201831825,5.13313699,8.53021685,7.529194188,9.238909193,6.350634324,1.022707803,4.129687669,9.113245657,7.736714077,8.37219537,8.491965033,3.94853519,7.54422136,3.133043472,4.300395676,0
2.797724932,5.406724935,7.46932035,4.350738989,3.983385186,2.381997983,7.107713183,3.797026673,2.997465756,7.292672345,3.108288511,4.046763226,1.553930235,8.828120085,6.385148731,4.784808809,3.948430397,4.177483784,6.413096617,6.98010191,4.936652497,8.321425852,4.237058312,6.685074105,7.063561549,1.827971005,9.867162903,6.393330759,9.998929309,3.119389626,4.672093479,4.021818103,7.688048231,8.186094638,9.059069277,7.045448117,7.960767905,7.921686904,9.440290115,7.350789409,6.172987562,1.840857383,9.432623965,0
6.602736071,2.465778501,2.115992006,6.272484889,6.221674516,8.901659247,9.679717623,5.773339671,3.149451488,5.384441285,4.500089508,2.323878313,3.599614328,8.812431238,7.415868048,2.372974718,3.863208557,9.413660203,1.831574418,2.432409716,7.516226752,2.63786694,9.282983492,6.570552057,8.284800283,5.98599414,7.470909457,4.962984367,1.070210088,6.18080148,7.629613962,8.875688184,2.075250202,2.470857307,7.77822155,8.994581587,9.345629579,7.885832148,6.702156972,4.987619508,3.623692512,2.946341992,8.015984282,0
4.500683959,9.493054813,3.450481162,4.490200763,1.653083401,9.912316822,2.795144384,8.18099235,1.769569099,1.342262096,1.637406576,5.970038039,3.015139824,3.501951419,2.725635492,8.180853645,4.214246707,6.705521896,8.863631706,1.282323289,4.335929906,9.981302201,5.179842342,5.307532552,3.591535828,6.067650639,5.547774245,2.049154692,4.536900497,2.280900578,8.014940387,4.055249684,3.198308984,2.927930275,9.801016606,9.929811029,4.949692735,2.508821996,1.723587004,4.558682623,3.973463146,4.569077472,5.04685655,0
2.762856427,3.477260148,5.521735582,7.075856009,1.374337712,9.396299414,5.648198246,1.19755815,8.940020351,6.396856488,2.65803848,6.036606284,1.241440253,8.69403317,9.018991153,1.8350183,8.493978204,4.727255983,3.347808892,6.140480891,4.932040406,9.229295627,1.962216526,9.556016475,5.402108467,1.410941515,7.99865282,3.246724431,8.798932017,2.113558186,4.737692019,4.173050835,9.284969299,5.776118163,3.295916479,9.741413114,1.30073236,3.462504411,7.630187279,9.853156695,3.79403747,5.617919601,8.412424775,1
1.905577831,6.39536553,9.901898761,9.043068822,8.875468393,6.104873954,8.615947198,8.402854329,2.427131518,1.99786953,4.159231649,4.750939837,5.003877907,9.449558293,6.83221171,5.578496789,4.437201327,9.774521071,6.395852712,9.694030478,6.238019381,1.237516431,9.443272625,7.779510644,3.208743758,7.325515775,5.16524385,6.235038529,9.42758026,6.92541176,7.558486106,5.573049717,5.327352263,4.085736873,5.227008966,7.710328765,6.707954652,1.162180204,5.417006257,6.639739227,9.867525863,5.615385432,5.284718525,1
6.00434803,3.247442126,8.999748116,1.189996525,3.669667988,9.66978667,1.25145105,3.117205538,6.927799583,2.149694986,3.39253218,2.775860706,7.407100348,7.523905979,8.138934547,1.296587757,8.297383497,8.897809597,1.953529297,1.847002353,5.602191402,1.827728617,9.209211025,5.333559191,5.118301083,4.420451522,7.104917901,3.942653809,9.04091077,7.27959851,3.385526758,5.689552446,7.990335075,4.416133331,8.716497967,3.911080413,7.051578265,6.284055038,9.819615134,6.986296918,4.665342199,9.445531701,5.260851728,1
4.6315974,6.38550774,6.747476182,9.448209236,1.848446687,1.653708266,6.360795578,5.86174589,9.686929772,1.73752586,1.886288532,4.033688347,3.485535617,9.5432862,6.182159813,1.684836937,8.56299769,8.751332803,3.522325308,6.068898289,9.517129607,7.594483018,1.625395982,7.98556054,6.893435556,9.328997192,2.332435722,5.440946477,3.131821314,5.765365028,1.731123408,5.574553377,5.175121552,4.802257399,4.968543446,1.623385162,1.39593712,5.48077171,9.684737244,1.234419319,1.358944416,8.760777793,6.670072839,1
4.408941681,4.932986613,1.234667545,4.27551465,2.653786674,8.998186684,5.257989422,5.024719545,9.187143805,4.128399882,3.918637058,2.328370507,4.926958511,9.761032392,1.407933912,8.43850433,9.656293986,2.733880987,3.759292586,5.72320602,8.220167093,1.963877008,2.486661668,6.289598432,6.788333841,3.44290821,3.726765845,7.592271997,3.811948928,3.38989202,9.053298282,7.769622622,3.746107145,6.022293165,9.514255998,9.497040841,3.296579726,7.383768012,6.667982055,1.548489861,8.270050085,4.171407258,7.785686372,0
7.224165462,8.515984319,4.034922169,9.844573005,9.779284584,5.829797,3.345973801,7.155096748,5.432453894,8.649416691,6.255819763,5.54647869,6.047179119,2.258247648,6.242732778,7.211264282,3.829770053,2.38191709,3.007097779,4.283567791,6.890357133,8.379541806,7.575237814,5.675109594,8.786240632,5.188050885,6.010325416,4.865163554,5.267069148,4.182347457,6.178178858,4.261646086,7.853778535,5.748593516,7.854513293,9.302280956,3.541983932,4.900227626,1.836789817,4.207365865,3.627820698,7.445471044,1.574167454,1
4.8010618,3.51970765,9.760238166,8.139960405,7.751830959,2.649572072,8.698357099,3.193120602,2.002997815,7.57637367,2.882471666,7.607537684,9.808522119,4.285015957,3.170505362,8.300608037,1.36856761,7.696615334,2.791836653,1.778310627,6.304724309,6.200894606,3.066414828,2.55509198,5.029047641,2.668250494,9.865155505,1.836289528,7.712579764,6.390793117,3.82911728,3.100056453,8.767092446,9.927155336,7.452257995,3.51960953,2.617259339,7.376937242,2.47835947,5.718756219,4.987114728,5.929060735,5.228463896,1
6.386499446,9.245204725,5.477681145,6.235949633,4.130424162,1.283051847,4.328657709,3.912666055,5.523552584,2.14968961,3.918321602,6.301241037,6.21591242,8.130164351,6.505044766,6.136993607,6.613906391,2.421582277,4.389772608,8.352833468,1.735441829,2.083189113,6.907238266,4.409715393,8.655432909,7.819756143,8.664011198,7.059057728,1.113771032,3.690710341,2.144645084,2.321666769,5.812701469,7.470719859,7.007485515,1.410962596,8.660053935,9.012866025,1.664078071,2.528822917,6.188435394,1.148070054,8.233161365,0
8.579080476,7.76463196,8.263932532,9.732582926,9.946814173,2.184496326,8.342176997,3.978055721,4.73559632,7.712947968,4.156219503,6.085825584,1.338435077,7.154872848,7.389749551,4.803721812,2.232057239,2.144597359,5.505802065,5.952535178,6.93392317,5.153346387,2.175893645,1.154703721,9.562711581,3.735416498,7.301953843,1.738650018,3.661161617,9.55240868,8.036189725,1.7378232,5.500355526,5.033631714,5.166766301,9.802200196,8.082103147,6.290028941,4.644745375,8.258821411,9.661311783,5.807562632,1.35875106,1
2.182918931,8.258127948,5.856873933,3.919576141,8.961626572,7.02226917,3.147874529,9.30826655,9.906194534,8.755186434,6.224610447,2.608694786,1.474415255,7.015798475,8.77492991,9.485934364,5.681328423,1.608676365,2.576762645,8.929703813,5.537247808,1.736681369,9.344621531,9.206208596,5.086106275,6.243857536,4.524390095,3.474294321,6.403347817,6.805006742,5.073776117,3.816305685,3.551297443,8.236586622,8.285849452,5.202978139,6.561704922,1.660267004,8.044302988,8.098516659,9.926940866,8.758750273,3.542609341,1
9.16896306,1.042759058,9.128533429,5.868993527,3.17899209,9.296532452,7.080108383,7.314821098,2.274506836,8.464653359,5.889500945,9.251742952,5.504389453,5.078388,3.795088813,4.186575262,6.965123194,8.431791524,4.093945539,8.976818303,6.717141104,4.615958461,6.440145391,5.613396884,8.836056659,7.639675361,9.557921116,1.634755604,1.523771316,7.306651982,5.933372093,3.274497781,3.48496171,7.294797677,2.909137937,7.7575188,9.375969215,6.403487627,3.894366915,8.726033557,8.078172771,4.891278345,3.306000571,0
